artistID,userID,tagID,month,year
790,1988,1296,12,2009
790,1988,2670,12,2009
790,1988,12090,12,2009
791,21,24,9,2006
791,21,39,9,2006
791,21,130,9,2006
791,21,165,9,2006
791,21,200,9,2006
791,21,351,9,2006
791,21,373,9,2006
791,21,374,9,2006
791,679,601,3,2008
791,1580,714,12,2006
792,21,18,9,2006
792,21,24,9,2006
792,21,49,9,2006
792,21,130,9,2006
792,21,165,9,2006
792,21,285,9,2006
792,21,308,9,2006
792,21,319,9,2006
792,21,346,9,2006
792,21,356,9,2006
792,21,368,9,2006
792,49,24,6,2010
792,49,130,6,2010
792,49,167,6,2010
792,49,238,6,2010
792,49,308,6,2010
792,49,319,6,2010
792,49,356,6,2010
792,149,24,2,2009
792,149,130,2,2009
792,149,319,2,2009
792,159,39,10,2008
792,159,130,10,2008
792,159,167,10,2008
792,159,200,7,2010
792,159,231,7,2010
792,159,238,10,2008
792,159,308,11,2008
792,604,130,8,2006
792,604,308,8,2006
792,604,4411,8,2006
792,1057,648,3,2008
792,1057,734,3,2008
792,1057,1080,3,2008
792,1057,6971,3,2008
792,1057,6972,3,2008
792,1057,6973,3,2008
792,1057,6974,3,2008
792,1057,6975,3,2008
792,1171,238,8,2010
792,1215,13,3,2007
792,1233,8014,10,2006
792,1423,356,6,2008
792,1433,24,8,2007
792,1433,73,8,2007
792,1433,127,8,2007
792,1433,130,8,2007
792,1433,308,8,2007
792,1433,319,8,2007
792,1433,346,8,2007
792,1433,352,8,2007
792,1433,356,8,2007
792,1440,24,4,2010
792,1440,130,4,2010
792,1440,308,4,2010
792,1440,356,4,2010
792,1929,356,5,2006
792,1974,24,7,2008
792,1974,130,7,2008
792,1974,308,7,2008
792,1974,356,7,2008
792,1974,1080,7,2008
792,1974,12030,7,2008
792,2071,18,5,2010
792,2071,24,4,2010
792,2071,39,4,2010
792,2071,73,11,2009
792,2071,124,4,2010
792,2071,128,4,2010
792,2071,130,4,2010
792,2071,199,11,2009
792,2071,200,5,2011
792,2071,231,4,2010
792,2071,238,1,2010
792,2071,308,11,2009
792,2071,319,5,2010
792,2071,346,4,2010
792,2071,356,4,2010
792,2071,410,5,2011
792,2071,508,4,2010
792,2071,524,5,2011
792,2071,648,11,2009
792,2071,955,5,2011
792,2071,1447,5,2010
792,2071,1554,4,2010
792,2071,2566,5,2010
792,2071,2700,4,2010
792,2071,12548,5,2011
792,2071,12549,5,2010
792,2071,12550,4,2010
792,2071,12552,4,2010
792,2071,12553,6,2010
793,58,234,10,2010
793,58,633,10,2010
793,58,730,10,2010
793,58,770,10,2010
793,58,785,10,2010
793,578,24,7,2010
793,578,184,7,2010
793,578,1091,7,2010
793,667,4795,4,2008
793,916,24,6,2009
793,916,49,6,2009
793,916,109,6,2009
793,916,130,6,2009
793,916,405,6,2009
793,1150,7491,9,2010
793,1283,8302,12,2008
793,1455,24,12,2008
793,1455,130,12,2008
793,1455,184,12,2008
793,1455,216,12,2008
793,1461,24,10,2009
793,1461,405,10,2009
793,1461,642,10,2009
793,1535,109,10,2008
793,2094,24,6,2009
793,2094,130,6,2009
793,2094,405,6,2009
794,21,18,9,2006
794,21,24,9,2006
794,21,39,9,2006
794,21,130,9,2006
794,21,347,9,2006
794,21,348,9,2006
794,21,349,9,2006
794,21,350,9,2006
794,21,351,9,2006
794,21,355,9,2006
794,21,367,9,2006
794,21,374,9,2006
794,40,24,10,2008
794,40,39,10,2008
794,40,601,10,2008
794,47,202,8,2010
794,47,349,8,2010
794,47,352,8,2010
794,388,39,3,2008
794,679,349,3,2008
794,1408,39,12,2010
794,1431,9251,12,2005
794,1929,24,12,2005
794,2021,405,5,2009
795,87,24,8,2010
795,87,130,8,2010
795,87,356,8,2010
795,571,1727,4,2007
795,1974,130,7,2008
795,1974,368,7,2008
795,1974,12030,7,2008
795,2071,24,1,2011
795,2071,39,1,2011
795,2071,130,1,2011
795,2071,199,10,2009
795,2071,308,1,2011
795,2071,356,1,2011
795,2071,12548,10,2009
796,21,24,11,2010
796,21,130,11,2010
796,21,203,11,2010
796,21,208,11,2010
796,21,308,11,2010
796,21,346,11,2010
796,21,355,11,2010
796,21,370,11,2010
797,47,39,8,2010
797,47,202,8,2010
797,47,349,8,2010
797,47,405,8,2010
797,95,1153,10,2010
797,133,24,1,2011
797,152,206,6,2010
797,152,1652,6,2010
797,391,130,6,2010
797,470,24,10,2010
797,470,130,10,2010
797,470,206,10,2010
797,470,405,10,2010
797,646,18,9,2010
797,646,354,9,2010
797,646,4283,9,2010
797,646,4620,9,2010
797,781,1354,2,2010
797,859,18,10,2010
797,859,24,10,2010
797,859,405,10,2010
797,862,24,1,2011
797,862,130,1,2011
797,1150,7491,9,2010
797,1607,10059,12,2010
797,2018,439,1,2011
797,2018,11325,1,2011
797,2018,12246,1,2011
797,2018,12254,1,2011
797,2021,405,6,2009
797,2021,5244,6,2009
798,21,24,9,2006
798,21,39,9,2006
798,21,49,9,2006
798,21,130,9,2006
798,21,187,9,2006
798,21,195,9,2006
798,21,346,9,2006
798,21,347,9,2006
798,21,348,9,2006
798,21,349,9,2006
798,21,351,9,2006
798,21,352,9,2006
798,21,353,9,2006
798,21,354,9,2006
798,21,357,9,2006
798,21,358,9,2006
798,147,24,10,2006
798,159,39,10,2008
798,159,130,10,2008
798,159,134,10,2008
798,159,231,10,2008
798,159,238,10,2008
798,388,130,5,2009
798,545,39,10,2007
798,545,195,12,2007
798,604,24,8,2006
798,604,73,8,2006
798,604,193,8,2006
798,604,308,8,2006
798,604,352,8,2006
798,604,850,8,2006
798,604,4412,8,2006
798,1171,511,12,2010
798,1172,24,11,2008
798,1234,195,2,2009
798,1234,347,2,2009
798,1433,4847,5,2008
798,1639,483,5,2009
798,1850,127,1,2010
798,2018,12241,8,2010
800,21,18,9,2006
800,21,24,9,2006
800,21,39,9,2006
800,21,49,9,2006
800,21,73,9,2006
800,21,81,9,2006
800,21,130,9,2006
800,21,165,9,2006
800,21,187,9,2006
800,21,195,9,2006
800,21,200,9,2006
800,21,203,9,2006
800,21,309,9,2006
800,21,346,9,2006
800,21,347,9,2006
800,21,348,9,2006
800,21,349,9,2006
800,21,351,9,2006
800,21,353,9,2006
800,21,354,9,2006
800,21,355,9,2006
800,21,356,9,2006
800,21,358,9,2006
800,21,361,9,2006
800,21,363,9,2006
800,21,367,9,2006
800,21,372,9,2006
800,21,373,9,2006
800,25,24,12,2008
800,25,195,12,2008
800,190,184,2,2009
800,190,850,2,2009
800,1103,24,2,2009
800,1103,130,2,2009
800,1172,24,11,2008
800,1222,7938,11,2008
800,1234,24,2,2009
800,1234,39,2,2009
800,1234,195,2,2009
800,1466,24,2,2008
800,1466,130,8,2007
800,1466,234,2,2008
800,1466,346,2,2008
800,1555,24,7,2007
800,1643,127,8,2008
800,1704,195,8,2008
800,1704,10553,8,2008
800,1929,24,5,2006
800,1963,24,7,2009
800,1963,130,7,2009
800,1963,195,7,2009
800,1963,346,7,2009
800,1963,850,7,2009
801,21,24,9,2006
801,21,81,9,2006
801,21,90,9,2006
801,21,127,9,2006
801,21,195,9,2006
801,21,285,9,2006
801,21,347,9,2006
801,21,349,9,2006
801,21,352,9,2006
801,21,357,9,2006
801,21,359,9,2006
801,21,361,9,2006
801,21,362,9,2006
801,21,364,9,2006
801,21,370,9,2006
801,21,371,9,2006
801,111,442,11,2007
801,1643,127,8,2008
801,1643,9192,8,2008
802,45,18,12,2010
802,45,24,12,2010
802,45,39,12,2010
802,45,49,12,2010
802,45,73,12,2010
802,45,79,12,2010
802,45,90,12,2010
802,45,105,12,2010
802,45,208,12,2010
802,45,210,12,2010
802,45,213,12,2010
802,45,238,12,2010
802,45,304,12,2010
802,45,481,12,2010
802,45,509,12,2010
802,45,570,12,2010
802,45,625,12,2010
802,45,632,12,2010
802,45,633,12,2010
802,45,634,12,2010
802,45,635,12,2010
802,45,636,12,2010
802,45,637,12,2010
802,45,639,12,2010
802,45,640,12,2010
802,45,641,12,2010
802,45,642,12,2010
802,45,643,12,2010
802,45,644,12,2010
802,45,645,12,2010
802,45,646,12,2010
802,45,647,12,2010
802,45,648,12,2010
802,45,649,12,2010
802,45,650,12,2010
802,45,651,12,2010
802,45,652,12,2010
802,45,660,12,2010
802,45,661,12,2010
802,47,39,8,2010
802,47,308,8,2010
802,47,349,8,2010
802,133,24,5,2010
802,133,512,10,2010
802,253,24,8,2009
802,253,39,9,2009
802,253,130,8,2009
802,253,238,8,2009
802,253,299,12,2010
802,253,308,8,2009
802,253,356,8,2009
802,253,511,11,2009
802,253,639,12,2010
802,253,823,12,2010
802,253,1308,12,2010
802,253,2393,11,2009
802,253,2394,12,2010
802,253,2395,12,2010
802,253,2396,12,2010
802,470,24,10,2010
802,470,39,10,2010
802,470,130,10,2010
802,470,200,11,2010
802,470,206,10,2010
802,470,238,10,2010
802,470,356,10,2010
802,470,844,11,2010
802,537,24,8,2010
802,537,130,8,2010
802,537,208,12,2010
802,537,308,8,2010
802,537,349,12,2010
802,537,356,8,2010
802,537,636,12,2010
802,589,24,12,2010
802,589,128,11,2010
802,589,356,11,2010
802,589,636,12,2010
802,589,651,12,2010
802,589,654,12,2010
802,589,657,12,2010
802,589,4370,11,2010
802,1788,4369,12,2009
802,1851,24,1,2011
802,1851,39,1,2011
802,1851,130,1,2011
802,1851,206,1,2011
802,1851,213,1,2011
802,1851,228,1,2011
802,1851,231,1,2011
802,1851,232,1,2011
802,1851,234,1,2011
802,1851,364,1,2011
802,1851,659,1,2011
802,1851,730,1,2011
802,1851,4369,1,2011
802,1950,130,1,2008
802,1974,12027,4,2008
802,1988,12089,1,2010
803,190,124,6,2008
803,190,850,7,2008
803,190,1735,4,2008
803,190,1970,6,2008
803,190,1979,6,2008
803,380,24,5,2007
803,380,39,5,2007
803,1079,127,9,2007
803,1104,24,8,2010
803,1104,352,8,2010
803,1625,24,4,2010
803,1625,352,4,2010
803,1974,12029,4,2009
804,63,385,5,2011
804,747,1,7,2008
804,747,376,7,2008
804,747,385,7,2008
804,1030,376,8,2007
805,229,1,7,2009
805,580,194,7,2008
805,582,194,9,2010
805,582,376,9,2010
805,752,206,12,2009
805,812,378,1,2008
805,927,1,1,2008
805,927,194,1,2008
805,927,376,1,2008
805,939,1,10,2009
805,939,360,10,2009
805,939,376,10,2009
805,1030,376,5,2007
805,1340,127,2,2008
805,1353,360,7,2010
805,1353,2021,7,2010
805,1442,127,11,2010
805,1442,9315,8,2007
805,1479,360,7,2010
805,1479,376,7,2010
805,1479,2021,7,2010
805,1599,376,8,2010
805,1599,747,8,2010
805,1599,2429,8,2010
805,1743,194,11,2010
805,1743,376,11,2010
805,1925,360,10,2010
805,1925,376,10,2010
806,177,385,12,2006
806,198,385,1,2011
806,203,1,7,2010
806,203,376,7,2010
806,544,385,11,2007
806,546,385,8,2009
806,582,376,9,2010
806,587,1,7,2007
806,587,385,7,2007
806,587,386,7,2007
806,616,5,5,2009
806,616,376,5,2009
806,616,385,5,2009
806,616,601,5,2009
806,737,1,7,2009
806,737,385,7,2009
806,800,5532,12,2009
806,927,1,12,2007
806,939,5,7,2010
806,939,376,7,2010
806,939,385,7,2010
806,939,601,7,2010
806,1030,385,10,2007
806,1110,385,5,2010
806,1110,7288,5,2010
806,1342,5,10,2008
806,1342,385,10,2008
806,1342,8731,2,2010
806,1380,1,9,2010
806,1380,376,9,2010
806,1623,1,9,2007
806,1623,5,9,2007
806,1623,385,9,2007
806,1623,742,9,2007
806,1623,743,9,2007
806,1623,10138,9,2007
806,1860,385,5,2011
807,715,7,2,2009
807,935,7,2,2007
807,1103,30,2,2009
807,1342,7,10,2008
807,1604,5,12,2010
807,1604,7,12,2010
807,1604,30,12,2010
807,1604,82,12,2010
807,2030,1,8,2009
808,12,73,12,2010
808,12,181,12,2010
808,12,182,12,2010
808,12,194,12,2010
808,225,181,2,2010
808,225,1222,2,2010
808,249,182,5,2009
808,249,1539,5,2009
808,511,182,1,2011
808,511,1222,1,2011
808,545,72,7,2008
808,545,78,9,2008
808,545,79,9,2008
808,545,84,7,2008
808,545,181,6,2008
808,545,182,6,2008
808,545,185,7,2008
808,545,194,6,2008
808,580,181,7,2008
808,583,185,10,2008
808,583,1539,10,2007
808,614,73,4,2008
808,614,181,4,2008
808,614,1539,4,2008
808,649,73,9,2010
808,649,78,9,2010
808,649,182,9,2010
808,649,1539,9,2010
808,649,2217,9,2010
808,685,182,12,2008
808,747,181,9,2009
808,747,1539,9,2009
808,818,4580,4,2009
808,843,5803,2,2010
808,921,181,3,2010
808,921,182,1,2010
808,921,194,3,2010
808,927,79,1,2008
808,927,181,1,2008
808,927,182,1,2008
808,1079,127,10,2008
808,1362,8895,6,2009
808,1380,181,8,2010
808,1380,182,4,2010
808,1380,210,4,2010
808,1380,216,8,2010
808,1380,762,4,2010
808,1380,1539,4,2010
808,1490,194,6,2009
808,1522,73,6,2010
808,1522,79,6,2010
808,1522,181,6,2010
808,1584,73,10,2010
808,1584,1354,12,2010
808,1743,1539,10,2010
808,1759,73,1,2009
808,1759,210,1,2009
808,1759,216,11,2008
808,1759,370,1,2009
808,1759,10875,11,2008
808,1759,10876,11,2008
808,1760,181,12,2010
808,1794,127,1,2009
808,1929,78,5,2007
808,1935,79,10,2008
808,1935,182,10,2008
808,1935,185,10,2008
808,1935,7243,10,2008
808,1995,73,6,2008
808,1995,182,6,2008
808,1995,1222,6,2008
809,225,385,10,2009
809,546,385,8,2009
809,747,5,7,2008
809,747,376,7,2008
809,747,378,7,2008
809,931,1,12,2010
809,931,5,12,2010
809,931,376,12,2010
809,931,378,12,2010
809,931,385,12,2010
809,939,5,8,2009
809,939,378,8,2009
809,1026,6763,10,2008
809,1030,378,2,2007
809,1342,385,10,2008
809,1358,1,7,2009
809,1358,1797,7,2009
809,1358,3008,7,2009
809,1623,5,9,2006
809,1623,385,9,2006
810,161,376,9,2010
810,203,1,8,2010
810,203,376,8,2010
810,203,385,8,2010
810,225,376,12,2009
810,249,194,5,2009
810,249,376,5,2009
810,396,1,6,2010
810,580,194,8,2008
810,616,1,4,2010
810,616,376,4,2010
810,616,385,4,2010
810,747,1,4,2007
810,772,1,8,2010
810,939,1,9,2009
810,939,376,9,2009
810,1030,376,11,2006
810,1060,376,2,2008
810,1183,91,7,2008
810,1183,376,7,2008
810,1342,385,10,2008
810,1380,1,3,2010
810,1380,2,3,2011
810,1380,73,3,2011
810,1380,194,3,2011
810,1380,376,1,2011
810,1442,9314,10,2007
810,1925,376,3,2010
811,225,385,3,2009
811,249,1,6,2009
811,249,376,6,2009
811,249,385,6,2009
811,545,176,5,2008
811,545,850,5,2008
811,546,385,1,2011
811,747,1,3,2010
811,747,5,3,2010
811,747,376,3,2010
811,747,385,3,2010
811,800,5532,12,2009
811,914,385,7,2007
811,939,1,8,2009
811,939,5,8,2009
811,939,376,8,2009
811,939,385,8,2009
811,939,601,8,2009
811,1026,6775,9,2007
811,1118,384,2,2008
811,1118,385,2,2008
811,1118,4998,2,2008
811,1118,7322,2,2008
811,1342,385,10,2008
811,1479,376,8,2010
811,1479,385,8,2010
811,1490,178,2,2009
811,1490,194,2,2009
811,1490,376,2,2009
811,1490,385,2,2009
811,1490,9590,2,2009
811,1664,1,8,2010
811,1664,376,8,2010
811,2053,385,10,2007
811,2053,739,8,2008
812,63,385,5,2011
812,161,385,9,2010
812,170,385,11,2008
812,170,601,11,2008
812,177,385,7,2006
812,225,385,3,2009
812,229,1,9,2009
812,229,385,9,2009
812,377,5,9,2006
812,377,385,11,2006
812,546,385,9,2008
812,616,5,5,2009
812,616,385,5,2009
812,616,601,5,2009
812,649,1,7,2010
812,649,2,7,2010
812,649,5,7,2010
812,649,385,7,2010
812,649,601,7,2010
812,649,739,7,2010
812,649,2053,7,2010
812,649,4667,7,2010
812,685,385,5,2010
812,800,5532,12,2009
812,812,18,5,2009
812,812,385,5,2009
812,845,385,10,2008
812,914,385,6,2007
812,922,26,10,2008
812,1030,385,2,2007
812,1342,5,10,2008
812,1342,385,2,2009
812,1604,5,1,2010
812,1604,385,1,2010
812,1623,5,2,2007
812,1623,127,6,2010
812,1623,385,2,2007
812,1623,742,2,2007
812,1623,743,2,2007
812,1623,10138,2,2007
812,1860,385,7,2010
813,104,376,3,2010
813,104,1252,3,2010
813,111,376,10,2007
813,119,376,3,2009
813,161,376,9,2010
813,273,5,1,2008
813,273,178,1,2008
813,273,194,1,2008
813,273,376,1,2008
813,395,1,3,2011
813,395,376,3,2011
813,580,194,7,2008
813,582,376,9,2010
813,657,376,8,2007
813,706,376,12,2010
813,737,1,7,2009
813,737,194,7,2009
813,737,376,7,2009
813,747,1,4,2007
813,772,386,8,2010
813,939,194,11,2009
813,939,376,11,2009
813,1026,376,8,2006
813,1183,376,6,2008
813,1183,747,6,2008
813,1296,8394,11,2010
813,1342,385,10,2008
813,1424,747,9,2008
813,1450,9337,7,2007
813,1479,376,7,2010
813,1479,385,7,2010
813,1479,1252,7,2010
813,1589,2021,6,2010
813,1623,376,8,2007
813,1623,385,8,2007
813,1679,194,1,2010
813,1679,376,1,2010
813,1842,8489,7,2007
813,1925,376,11,2010
813,1925,1252,11,2010
813,1935,376,11,2008
813,1984,376,6,2008
813,2030,18,7,2009
814,203,376,9,2010
814,205,127,5,2011
814,205,194,5,2011
814,205,376,5,2011
814,218,1,6,2010
814,218,30,6,2010
814,225,376,9,2009
814,433,79,2,2010
814,433,127,2,2010
814,433,194,2,2010
814,433,376,2,2010
814,433,385,2,2010
814,433,738,2,2010
814,715,194,7,2008
814,715,376,7,2008
814,823,376,10,2006
814,939,376,3,2010
814,1118,127,2,2008
814,1118,376,2,2008
814,1183,376,6,2008
814,1380,1,1,2010
814,1380,194,2,2011
814,1380,376,1,2010
814,1442,127,3,2009
814,1623,1,1,2008
814,1623,5,1,2008
814,1623,376,1,2008
814,1623,385,1,2008
814,1679,1,6,2010
814,1679,30,6,2010
814,1679,194,6,2010
814,1679,376,6,2010
814,1925,127,5,2011
814,1925,376,1,2010
814,1925,850,5,2011
815,12,1,2,2010
815,12,73,2,2010
815,161,376,9,2010
815,203,1,7,2010
815,203,194,3,2010
815,203,376,7,2010
815,203,385,7,2010
815,205,376,3,2009
815,229,194,7,2009
815,229,385,7,2009
815,273,1,1,2008
815,273,194,1,2008
815,273,376,1,2008
815,455,1,11,2006
815,546,376,4,2010
815,551,1,1,2010
815,551,73,1,2010
815,582,194,9,2010
815,582,376,9,2010
815,737,1,6,2009
815,737,194,6,2009
815,737,376,6,2009
815,737,385,6,2009
815,812,376,6,2009
815,860,376,1,2007
815,927,1,2,2008
815,927,376,2,2008
815,931,1,12,2010
815,931,194,12,2010
815,931,376,12,2010
815,931,385,12,2010
815,939,376,11,2009
815,939,2021,11,2009
815,1008,376,3,2009
815,1060,1,10,2007
815,1060,376,10,2007
815,1183,376,6,2008
815,1342,385,10,2008
815,1358,1,7,2009
815,1358,194,7,2009
815,1358,376,7,2009
815,1358,1797,7,2009
815,1358,8887,7,2009
815,1380,1,3,2010
815,1380,2,10,2010
815,1380,194,10,2010
815,1380,306,8,2010
815,1380,376,3,2010
815,1380,386,7,2010
815,1408,194,9,2010
815,1444,376,1,2008
815,1522,1,6,2010
815,1522,72,6,2010
815,1522,73,6,2010
815,1582,9960,10,2007
815,1584,376,10,2010
815,1623,5,10,2006
815,1623,91,10,2006
815,1623,376,10,2006
815,1623,385,10,2006
815,1679,1,6,2010
815,1679,194,6,2010
815,1679,376,6,2010
815,1743,376,11,2009
815,1743,10795,11,2009
815,1860,376,12,2010
815,1865,1,12,2008
815,1865,73,12,2008
815,1865,194,12,2008
815,1865,376,12,2008
815,1925,376,12,2009
815,2067,2021,10,2010
816,65,180,5,2011
816,65,194,5,2011
816,101,169,2,2011
816,101,178,2,2011
816,101,180,2,2011
816,101,194,2,2011
816,104,169,3,2010
816,104,178,3,2010
816,104,180,3,2010
816,104,194,3,2010
816,123,194,9,2009
816,170,180,8,2009
816,171,169,1,2011
816,171,178,1,2011
816,171,180,1,2011
816,171,186,1,2011
816,171,194,1,2011
816,203,180,11,2010
816,203,194,11,2010
816,203,376,11,2010
816,203,1252,11,2010
816,205,169,9,2010
816,205,180,9,2010
816,205,194,12,2010
816,205,793,11,2010
816,225,180,1,2011
816,289,180,1,2011
816,289,194,1,2011
816,289,229,1,2011
816,516,169,11,2010
816,516,178,3,2011
816,516,180,11,2010
816,516,194,3,2011
816,525,180,8,2010
816,525,376,8,2010
816,526,4034,1,2011
816,582,194,9,2010
816,582,376,5,2011
816,583,194,5,2008
816,747,169,6,2008
816,747,186,6,2008
816,747,194,6,2008
816,747,376,8,2009
816,812,180,6,2009
816,812,185,6,2009
816,812,191,12,2008
816,812,194,6,2009
816,896,6031,12,2008
816,919,180,10,2010
816,920,180,12,2010
816,920,1539,1,2011
816,920,2056,12,2010
816,939,178,10,2009
816,939,180,10,2009
816,939,186,10,2009
816,939,194,10,2009
816,946,169,11,2009
816,946,178,11,2009
816,946,180,11,2009
816,946,186,11,2009
816,946,194,11,2009
816,967,178,12,2009
816,967,180,12,2009
816,967,6426,12,2009
816,1088,180,5,2009
816,1088,206,5,2009
816,1088,1886,3,2010
816,1088,4034,3,2010
816,1088,4311,5,2009
816,1088,7103,5,2009
816,1183,180,6,2008
816,1183,194,6,2008
816,1183,376,6,2008
816,1346,79,5,2011
816,1346,306,10,2010
816,1353,180,6,2010
816,1380,169,10,2010
816,1380,180,5,2010
816,1380,185,5,2010
816,1380,194,10,2010
816,1380,216,5,2010
816,1380,1539,12,2010
816,1547,6976,7,2008
816,1743,180,12,2010
816,1745,194,5,2009
816,1925,180,5,2010
817,2067,2021,10,2010
818,111,376,12,2007
818,249,194,5,2009
818,249,376,5,2009
818,545,1,10,2007
818,545,177,10,2007
818,546,376,10,2010
818,812,180,12,2008
818,927,1,2,2008
818,1008,180,5,2009
818,1008,376,5,2009
818,1030,176,10,2006
818,1030,178,10,2006
818,1030,186,10,2006
818,1030,3073,10,2006
818,1183,180,6,2008
818,1183,376,6,2008
818,1309,1,2,2008
818,1865,1,12,2008
818,1865,177,12,2008
818,1865,194,12,2008
818,1865,376,12,2008
819,926,1208,5,2008
819,1249,72,4,2009
819,1249,78,4,2009
820,63,385,5,2011
820,170,385,11,2008
820,170,601,11,2008
820,459,1,10,2010
820,459,4,10,2010
820,459,5,10,2010
820,459,76,10,2010
820,459,82,10,2010
820,459,91,10,2010
820,459,376,10,2010
820,459,385,10,2010
820,459,386,10,2010
820,459,742,10,2010
820,459,1373,10,2010
820,459,1889,10,2010
820,548,5,8,2008
820,548,1279,8,2008
820,616,1,6,2009
820,616,5,6,2009
820,616,91,6,2009
820,616,385,6,2009
820,616,601,6,2009
820,798,385,11,2010
820,798,601,11,2010
820,914,385,6,2007
820,914,601,6,2007
820,1026,5,7,2006
820,1342,385,11,2008
820,1623,385,10,2005
820,1623,742,10,2005
820,1623,743,10,2005
820,1623,10138,10,2005
820,1860,385,5,2011
820,2067,385,10,2010
821,41,385,6,2010
821,177,1373,2,2007
821,178,1905,6,2010
821,225,385,5,2008
821,235,5,11,2006
821,235,385,11,2006
821,235,1373,11,2006
821,377,5,9,2006
821,490,3599,4,2009
821,546,385,9,2008
821,616,1,2,2010
821,616,5,2,2010
821,616,385,2,2010
821,715,385,1,2011
821,798,385,11,2010
821,798,601,11,2010
821,798,1373,11,2010
821,1026,5,9,2006
821,1030,385,11,2006
821,1342,5,10,2008
821,1342,385,5,2009
821,1342,1373,5,2009
821,1623,5,9,2006
821,1623,385,9,2006
821,1860,385,7,2010
821,1860,1373,7,2010
821,2030,5,9,2009
822,22,5,6,2009
822,395,3227,8,2009
823,43,1,11,2010
823,225,376,6,2009
823,580,194,7,2008
823,582,194,9,2010
823,582,376,9,2010
823,715,194,7,2008
823,715,376,7,2008
823,747,194,7,2008
823,747,376,7,2008
823,812,376,7,2009
823,812,378,7,2009
823,920,376,12,2010
823,939,376,11,2009
823,1030,376,7,2007
823,1380,1,11,2010
823,1380,194,11,2010
823,1380,376,1,2011
823,1479,194,7,2010
823,1479,376,7,2010
823,1479,1252,7,2010
823,1741,127,2,2011
823,1896,229,8,2007
823,2067,376,11,2010
824,119,828,3,2009
824,119,1372,3,2009
824,119,1373,3,2009
824,177,1373,4,2007
824,178,1905,12,2009
824,377,5,3,2007
824,377,89,10,2006
824,377,615,11,2006
824,377,1373,10,2006
824,546,1372,5,2007
824,616,385,5,2009
824,616,828,5,2009
824,616,1372,5,2009
824,616,1373,5,2009
824,699,1,7,2007
824,715,1372,12,2007
824,715,1373,12,2007
824,800,5532,12,2009
824,1342,5,10,2008
824,1342,385,10,2008
824,1342,1373,9,2008
824,2053,385,8,2008
824,2053,1372,8,2008
824,2053,1373,8,2008
824,2053,3700,8,2008
825,170,378,1,2009
825,261,1,9,2010
825,261,376,9,2010
825,261,378,9,2010
825,261,741,9,2010
825,261,2428,9,2010
825,747,5,6,2008
825,747,378,6,2008
825,747,741,6,2008
825,812,378,12,2008
825,931,378,12,2010
825,939,376,9,2009
825,939,378,9,2009
825,939,741,9,2009
825,1287,742,7,2010
825,1479,378,3,2010
825,1479,745,7,2010
825,1743,378,1,2011
826,544,5,12,2007
826,582,376,9,2010
826,582,378,9,2010
826,616,1,8,2010
826,616,5,8,2010
826,685,376,2,2009
826,931,5,12,2010
826,931,376,12,2010
826,931,378,12,2010
826,931,385,12,2010
826,931,619,12,2010
826,939,743,8,2009
826,1408,5,9,2010
826,1408,376,9,2010
826,1479,5,7,2010
826,1479,743,7,2010
826,1623,376,9,2007
826,1623,743,9,2007
827,1582,194,10,2007
828,225,376,12,2010
828,225,1006,12,2010
828,580,194,7,2008
828,1030,378,11,2006
829,203,194,7,2010
829,203,1252,6,2010
829,203,1539,7,2010
829,747,194,6,2008
829,1380,180,11,2010
829,1380,194,11,2010
829,1380,1539,11,2010
829,2067,376,11,2010
829,2067,1539,11,2010
830,63,376,2,2011
830,101,178,2,2011
830,101,376,2,2011
830,104,1,1,2009
830,104,194,3,2010
830,104,376,3,2010
830,154,376,1,2008
830,161,376,9,2010
830,170,178,1,2009
830,170,376,1,2009
830,198,2013,7,2008
830,225,376,10,2009
830,229,1,9,2009
830,229,73,9,2009
830,229,178,9,2009
830,229,194,9,2009
830,229,376,9,2009
830,273,1,1,2008
830,273,73,1,2008
830,273,176,1,2008
830,273,178,1,2008
830,273,186,1,2008
830,273,194,1,2008
830,273,376,1,2008
830,308,376,11,2009
830,388,376,3,2008
830,614,1,9,2007
830,614,73,9,2008
830,614,178,9,2007
830,614,186,9,2007
830,614,194,9,2008
830,616,1,12,2009
830,616,194,12,2009
830,616,376,12,2009
830,734,661,8,2005
830,734,3603,8,2005
830,737,1,6,2009
830,737,2,7,2009
830,737,194,7,2009
830,737,376,7,2009
830,746,376,12,2008
830,939,178,10,2009
830,939,194,10,2009
830,939,376,10,2009
830,986,1,1,2011
830,986,73,1,2011
830,986,178,1,2011
830,986,194,1,2011
830,986,376,1,2011
830,1030,376,11,2006
830,1040,376,2,2008
830,1107,376,12,2008
830,1183,376,6,2008
830,1312,177,1,2009
830,1312,178,1,2009
830,1312,180,1,2009
830,1312,376,1,2009
830,1312,8489,1,2009
830,1312,8490,9,2008
830,1380,2,9,2010
830,1380,177,5,2010
830,1380,180,1,2010
830,1380,184,5,2010
830,1380,376,3,2010
830,1380,762,3,2010
830,1380,1539,5,2010
830,1444,178,1,2008
830,1444,376,1,2008
830,1465,9471,1,2011
830,1553,376,10,2009
830,1553,2472,3,2011
830,1582,73,11,2007
830,1582,178,11,2007
830,1582,2456,11,2007
830,1584,376,10,2010
830,1589,72,6,2010
830,1589,9990,9,2010
830,1623,1,8,2007
830,1623,376,8,2007
831,225,376,11,2009
831,225,2212,8,2010
831,225,2218,11,2009
831,544,376,11,2007
